Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Mon, Jul 16 2012,0300,24,33.3,59,6.8,83,14.5
Mon, Jul 16 2012,0400,25,8,37,10.8,62,9.7
Mon, Jul 16 2012,0500,53,17,27,18.5,80,17.5
Mon, Jul 16 2012,0600,126,5.6,58,8.6,184,6.5
Mon, Jul 16 2012,0700,525,4,138,15.2,663,6.3
Mon, Jul 16 2012,0800,991,5.5,291,10,1282,6.6
Mon, Jul 16 2012,0900,786,5,453,9.3,1239,6.5
Mon, Jul 16 2012,1000,652,5.2,371,8.6,1023,6.5
Mon, Jul 16 2012,1100,607,5.6,480,11.2,1087,8.1
Mon, Jul 16 2012,1200,669,5.2,525,9.5,1194,7.1
Mon, Jul 16 2012,1300,632,6.3,560,7.5,1192,6.9
Mon, Jul 16 2012,1400,687,6.1,584,5.7,1271,5.9
Mon, Jul 16 2012,1500,610,6.1,723,5.9,1333,6
Mon, Jul 16 2012,1600,700,5,860,5.5,1560,5.3
Mon, Jul 16 2012,1700,591,7.3,958,5.1,1549,5.9
Mon, Jul 16 2012,1800,590,5.3,1065,3.4,1655,4
Mon, Jul 16 2012,1900,620,4,858,4.4,1478,4.3
Mon, Jul 16 2012,2000,491,4.9,630,3.3,1121,4
Mon, Jul 16 2012,2100,382,4.5,493,4.1,875,4.2
Mon, Jul 16 2012,2200,277,3.6,396,4,673,3.9
Mon, Jul 16 2012,2300,234,6.8,277,2.5,511,4.5
Mon, Jul 16 2012,2400,135,5.9,246,3.7,381,4.5
Tue, Jul 17 2012,0100,66,10.6,141,4.3,207,6.3
Tue, Jul 17 2012,0200,21,0,50,6,71,4.2
Tue, Jul 17 2012,0300,13,30.8,64,7.8,77,11.7
Tue, Jul 17 2012,0400,23,30.4,30,30,53,30.2
Tue, Jul 17 2012,0500,41,29.3,26,30.8,67,29.9
Tue, Jul 17 2012,0600,146,13.7,35,31.4,181,17.1
Tue, Jul 17 2012,0700,581,4.8,117,17.1,698,6.9
Tue, Jul 17 2012,0800,979,5.1,306,10.8,1285,6.5
Tue, Jul 17 2012,0900,769,4.9,509,10.2,1278,7
Tue, Jul 17 2012,1000,677,5.3,412,11.9,1089,7.8
Tue, Jul 17 2012,1100,606,6.9,491,10,1097,8.3
Tue, Jul 17 2012,1200,598,6,543,10.3,1141,8.1
Tue, Jul 17 2012,1300,653,8,599,8.2,1252,8.1
Tue, Jul 17 2012,1400,627,6.2,588,7.5,1215,6.8
Tue, Jul 17 2012,1500,710,7,696,7.3,1406,7.2
Tue, Jul 17 2012,1600,642,5.1,839,6.4,1481,5.9
Tue, Jul 17 2012,1700,579,6.6,960,4.3,1539,5.1
Tue, Jul 17 2012,1800,606,4.5,1023,3.4,1629,3.8
Tue, Jul 17 2012,1900,630,5.2,934,3.3,1564,4.1
Tue, Jul 17 2012,2000,590,5.4,636,3.6,1226,4.5
Tue, Jul 17 2012,2100,396,5.8,538,3.7,934,4.6
Tue, Jul 17 2012,2200,265,4.9,437,3.9,702,4.3
Tue, Jul 17 2012,2300,208,1.9,283,3.9,491,3.1
Tue, Jul 17 2012,2400,115,5.2,259,3.1,374,3.7
Wed, Jul 18 2012,0100,73,11,149,4.7,222,6.8
Wed, Jul 18 2012,0200,29,13.8,73,5.5,102,7.8
Wed, Jul 18 2012,0300,14,28.6,58,5.2,72,9.7
Wed, Jul 18 2012,0400,32,25,48,14.6,80,18.8
Wed, Jul 18 2012,0500,42,19,27,33.3,69,24.6
Wed, Jul 18 2012,0600,162,9.3,43,25.6,205,12.7
Wed, Jul 18 2012,0700,555,5.6,103,18.4,658,7.6
Wed, Jul 18 2012,0800,985,5.2,305,11.8,1290,6.7
Wed, Jul 18 2012,0900,824,4.9,513,9.9,1337,6.8
Wed, Jul 18 2012,1000,675,5.3,443,11.7,1118,7.9
Wed, Jul 18 2012,1100,655,6.6,479,8.6,1134,7.4
Wed, Jul 18 2012,1200,609,5.9,516,7.2,1125,6.5
Wed, Jul 18 2012,1300,670,5.5,618,8.7,1288,7.1
Wed, Jul 18 2012,1400,657,4.7,584,8.6,1241,6.5
Wed, Jul 18 2012,1500,670,6.1,703,7.5,1373,6.8
Wed, Jul 18 2012,1600,658,5.9,849,5.1,1507,5.4
Wed, Jul 18 2012,1700,560,8.6,940,5.1,1500,6.4
Wed, Jul 18 2012,1800,683,5.7,961,3.5,1644,4.4
Wed, Jul 18 2012,1900,679,3.8,1040,5,1719,4.5
Wed, Jul 18 2012,2000,548,4,689,3.3,1237,3.6
Wed, Jul 18 2012,2100,386,5.4,591,2.7,977,3.8
Wed, Jul 18 2012,2200,337,5.6,462,3.7,799,4.5
Wed, Jul 18 2012,2300,225,4.4,367,4.4,592,4.4
Wed, Jul 18 2012,2400,161,5.6,267,2.2,428,3.5
Thu, Jul 19 2012,0100,61,9.8,175,4.6,236,5.9
Thu, Jul 19 2012,0200,27,14.8,85,8.2,112,9.8
Thu, Jul 19 2012,0300,24,16.7,85,7.1,109,9.2
Thu, Jul 19 2012,0400,31,29,56,12.5,87,18.4
Thu, Jul 19 2012,0500,40,20,18,38.9,58,25.9
Thu, Jul 19 2012,0600,143,11.2,36,36.1,179,16.2
Thu, Jul 19 2012,0700,570,4.9,128,24.2,698,8.5
Thu, Jul 19 2012,0800,995,4.5,321,12.1,1316,6.4
Thu, Jul 19 2012,0900,866,4.2,486,8,1352,5.5
Thu, Jul 19 2012,1000,684,6.7,419,10.5,1103,8.2
Thu, Jul 19 2012,1100,674,5.9,501,9.6,1175,7.5
Thu, Jul 19 2012,1200,662,5.4,532,9.2,1194,7.1
Thu, Jul 19 2012,1300,673,6.8,608,7.4,1281,7.1
Thu, Jul 19 2012,1400,667,5.2,655,6.4,1322,5.8
Thu, Jul 19 2012,1500,662,6.6,719,6.8,1381,6.7
Thu, Jul 19 2012,1600,685,8,880,6.7,1565,7.3
Thu, Jul 19 2012,1700,618,6.3,1039,4.8,1657,5.4
Thu, Jul 19 2012,1800,643,4.5,1052,3.8,1695,4.1
Thu, Jul 19 2012,1900,792,4.7,995,4.5,1787,4.6
Thu, Jul 19 2012,2000,588,4.4,857,3.2,1445,3.7
Thu, Jul 19 2012,2100,462,5,683,3.4,1145,4
Thu, Jul 19 2012,2200,384,5.7,585,3.2,969,4.2
Thu, Jul 19 2012,2300,244,3.7,434,3.7,678,3.7
Thu, Jul 19 2012,2400,171,2.3,306,3.6,477,3.1
Fri, Jul 20 2012,0100,81,9.9,195,3.1,276,5.1
Fri, Jul 20 2012,0200,46,10.9,110,4.5,156,6.4
Fri, Jul 20 2012,0300,25,20,71,9.9,96,12.5
Fri, Jul 20 2012,0400,41,19.5,70,17.1,111,18
Fri, Jul 20 2012,0500,40,15,30,30,70,21.4
Fri, Jul 20 2012,0600,159,9.4,50,22,209,12.4
Fri, Jul 20 2012,0700,573,6.5,132,22.7,705,9.5
Fri, Jul 20 2012,0800,971,5.1,290,13.4,1261,7.1
Fri, Jul 20 2012,0900,813,5.2,458,12,1271,7.6
Fri, Jul 20 2012,1000,738,4.3,440,10.2,1178,6.5
Fri, Jul 20 2012,1100,707,5,600,7.2,1307,6
Fri, Jul 20 2012,1200,641,6.9,646,6.8,1287,6.8
Fri, Jul 20 2012,1300,693,5.6,749,6.5,1442,6.1
Fri, Jul 20 2012,1400,705,5,851,4.8,1556,4.9
Fri, Jul 20 2012,1500,688,5.8,928,4.5,1616,5.1
Fri, Jul 20 2012,1600,729,6.7,871,4.4,1600,5.4
Fri, Jul 20 2012,1700,749,6.4,984,4.5,1733,5.3
Fri, Jul 20 2012,1800,709,4.2,1016,3.4,1725,3.8
Fri, Jul 20 2012,1900,772,3.2,923,4.4,1695,3.9
Fri, Jul 20 2012,2000,676,3.6,818,3.3,1494,3.4
Fri, Jul 20 2012,2100,526,3,775,4,1301,3.6
Fri, Jul 20 2012,2200,383,4.7,606,2.1,989,3.1
Fri, Jul 20 2012,2300,291,4.5,451,2.9,742,3.5
Fri, Jul 20 2012,2400,161,3.7,381,2.9,542,3.1
Sat, Jul 21 2012,0100,86,5.8,227,2.6,313,3.5
Sat, Jul 21 2012,0200,76,5.3,162,1.9,238,2.9
Sat, Jul 21 2012,0300,52,13.5,145,6.2,197,8.1
Sat, Jul 21 2012,0400,57,3.5,100,6,157,5.1
Sat, Jul 21 2012,0500,60,13.3,74,8.1,134,10.4
Sat, Jul 21 2012,0600,106,7.5,41,4.9,147,6.8
Sat, Jul 21 2012,0700,157,6.4,71,14.1,228,8.8
Sat, Jul 21 2012,0800,319,6.6,181,10.5,500,8
Sat, Jul 21 2012,0900,437,5,273,7.7,710,6.1
Sat, Jul 21 2012,1000,635,3.1,450,3.1,1085,3.1
Sat, Jul 21 2012,1100,683,5.4,553,3.6,1236,4.6
Sat, Jul 21 2012,1200,774,3.1,745,3.6,1519,3.4
Sat, Jul 21 2012,1300,739,1.6,804,3.1,1543,2.4
Sat, Jul 21 2012,1400,694,2.7,816,3.3,1510,3
Sat, Jul 21 2012,1500,677,2.5,707,3.1,1384,2.8
Sat, Jul 21 2012,1600,802,1.4,723,2.4,1525,1.8
Sat, Jul 21 2012,1700,680,2.5,743,3,1423,2.7
Sat, Jul 21 2012,1800,533,3,856,1.9,1389,2.3
Sat, Jul 21 2012,1900,563,3,748,2.5,1311,2.7
Sat, Jul 21 2012,2000,665,1.1,634,2.4,1299,1.7
Sat, Jul 21 2012,2100,504,2.6,502,2.4,1006,2.5
Sat, Jul 21 2012,2200,414,1.2,420,1.4,834,1.3
Sat, Jul 21 2012,2300,249,2,348,2,597,2
Sat, Jul 21 2012,2400,140,0.7,266,1.9,406,1.5
Sun, Jul 22 2012,0100,92,4.3,167,0.6,259,1.9
Sun, Jul 22 2012,0200,73,0,161,1.2,234,0.9
Sun, Jul 22 2012,0300,68,4.4,151,2,219,2.7
Sun, Jul 22 2012,0400,53,3.8,102,2,155,2.6
Sun, Jul 22 2012,0500,36,2.8,80,2.5,116,2.6
Sun, Jul 22 2012,0600,67,10.4,37,5.4,104,8.7
Sun, Jul 22 2012,0700,97,6.2,50,4,147,5.4
Sun, Jul 22 2012,0800,143,6.3,86,1.2,229,4.4
Sun, Jul 22 2012,0900,218,2.8,148,4.1,366,3.3
Sun, Jul 22 2012,1000,270,2.6,278,4.7,548,3.6
Sun, Jul 22 2012,1100,420,3.1,323,3.7,743,3.4
Sun, Jul 22 2012,1200,540,2.2,508,2.6,1048,2.4
Sun, Jul 22 2012,1300,711,1.8,665,2.3,1376,2
Sun, Jul 22 2012,1400,675,1.3,694,1.4,1369,1.4
Sun, Jul 22 2012,1500,760,1.8,715,0.8,1475,1.4
Sun, Jul 22 2012,1600,724,1.2,684,1.5,1408,1.3
Sun, Jul 22 2012,1700,702,1.9,722,1.9,1424,1.9
Sun, Jul 22 2012,1800,700,1.1,745,1.3,1445,1.2
Sun, Jul 22 2012,1900,796,1.8,730,1.5,1526,1.6
Sun, Jul 22 2012,2000,780,2.3,647,0.9,1427,1.7
Sun, Jul 22 2012,2100,624,1.8,558,2.9,1182,2.3
Sun, Jul 22 2012,2200,381,1.3,404,4.2,785,2.8
Sun, Jul 22 2012,2300,253,2,384,2.9,637,2.5
Sun, Jul 22 2012,2400,181,3.3,248,3.2,429,3.3
Mon, Jul 23 2012,0100,89,6.7,137,3.6,226,4.9
Mon, Jul 23 2012,0200,34,5.9,80,10,114,8.8
Mon, Jul 23 2012,0300,24,4.2,63,4.8,87,4.6
Mon, Jul 23 2012,0400,35,8.6,36,11.1,71,9.9
Mon, Jul 23 2012,0500,52,15.4,33,18.2,85,16.5
Mon, Jul 23 2012,0600,139,4.3,47,12.8,186,6.5
Mon, Jul 23 2012,0700,545,4,114,15.8,659,6.1
Mon, Jul 23 2012,0800,955,4.2,292,13,1247,6.3
Mon, Jul 23 2012,0900,814,3.6,478,9.4,1292,5.7
Mon, Jul 23 2012,1000,646,5.6,350,10.6,996,7.3
Mon, Jul 23 2012,1100,619,5.3,465,8.8,1084,6.8
Mon, Jul 23 2012,1200,693,4.9,521,6.5,1214,5.6
Mon, Jul 23 2012,1300,622,6.4,596,7.2,1218,6.8
Mon, Jul 23 2012,1400,722,4.4,651,6.5,1373,5.4
Mon, Jul 23 2012,1500,715,6.2,729,7.1,1444,6.6
Mon, Jul 23 2012,1600,664,6.2,876,6.1,1540,6.1
Mon, Jul 23 2012,1700,587,7.8,971,3.5,1558,5.1
Mon, Jul 23 2012,1800,593,6.1,1004,3.8,1597,4.6
Mon, Jul 23 2012,1900,639,4.5,1050,3.5,1689,3.9
Mon, Jul 23 2012,2000,543,4.2,688,3.1,1231,3.6
Mon, Jul 23 2012,2100,413,3.6,470,2.6,883,3.1
Mon, Jul 23 2012,2200,293,3.1,398,4.3,691,3.8
Mon, Jul 23 2012,2300,205,3.9,316,3.8,521,3.8
Mon, Jul 23 2012,2400,127,6.3,275,2.9,402,4
Tue, Jul 24 2012,0100,60,16.7,173,6.9,233,9.4
Tue, Jul 24 2012,0200,30,10,66,6.1,96,7.3
Tue, Jul 24 2012,0300,25,32,63,14.3,88,19.3
Tue, Jul 24 2012,0400,38,26.3,34,20.6,72,23.6
Tue, Jul 24 2012,0500,44,25,28,35.7,72,29.2
Tue, Jul 24 2012,0600,151,9.9,38,31.6,189,14.3
Tue, Jul 24 2012,0700,552,5.6,115,22.6,667,8.5
Tue, Jul 24 2012,0800,1030,5.4,333,11.7,1363,7
Tue, Jul 24 2012,0900,850,6,509,11.4,1359,8
Tue, Jul 24 2012,1000,696,5.3,433,10.4,1129,7.3
Tue, Jul 24 2012,1100,674,5.9,485,9.9,1159,7.6
Tue, Jul 24 2012,1200,684,6.4,542,8.3,1226,7.3
Tue, Jul 24 2012,1300,663,5.7,622,7.9,1285,6.8
Tue, Jul 24 2012,1400,628,4.9,666,8.6,1294,6.8
Tue, Jul 24 2012,1500,702,6.8,707,6.9,1409,6.9
Tue, Jul 24 2012,1600,676,6.2,822,5.4,1498,5.7
Tue, Jul 24 2012,1700,604,5.5,953,4.4,1557,4.8
Tue, Jul 24 2012,1800,600,5.2,949,3.5,1549,4.1
Tue, Jul 24 2012,1900,632,4.1,942,4.2,1574,4.2
Tue, Jul 24 2012,2000,473,3.2,801,1.9,1274,2.4
Tue, Jul 24 2012,2100,375,5.9,496,2.8,871,4.1
Tue, Jul 24 2012,2200,315,3.8,425,2.8,740,3.2
Tue, Jul 24 2012,2300,247,6.9,279,3.6,526,5.1
Tue, Jul 24 2012,2400,146,4.8,281,3.2,427,3.7
Wed, Jul 25 2012,0100,55,12.7,160,2.5,215,5.1
Wed, Jul 25 2012,0200,34,5.9,73,8.2,107,7.5
Wed, Jul 25 2012,0300,29,17.2,68,10.3,97,12.4
Wed, Jul 25 2012,0400,36,25,54,18.5,90,21.1
Wed, Jul 25 2012,0500,39,30.8,23,26.1,62,29
Wed, Jul 25 2012,0600,164,9.8,35,17.1,199,11.1
Wed, Jul 25 2012,0700,585,6,121,19,706,8.2
Wed, Jul 25 2012,0800,1030,4.4,332,15.7,1362,7.1
Wed, Jul 25 2012,0900,841,3.6,510,9.8,1351,5.9
Wed, Jul 25 2012,1000,646,4.6,460,11.1,1106,7.3
Wed, Jul 25 2012,1100,712,6.7,495,9.5,1207,7.9
Wed, Jul 25 2012,1200,703,7,548,7.7,1251,7.3
Wed, Jul 25 2012,1300,679,6.6,597,8.7,1276,7.6
Wed, Jul 25 2012,1400,627,5.4,680,7.5,1307,6.5
Wed, Jul 25 2012,1500,740,6.8,736,5.8,1476,6.3
Wed, Jul 25 2012,1600,585,5.1,856,6.1,1441,5.7
Wed, Jul 25 2012,1700,570,7.7,968,4.5,1538,5.7
Wed, Jul 25 2012,1800,630,5.6,1036,4.4,1666,4.9
Wed, Jul 25 2012,1900,706,4.2,999,4.5,1705,4.4
Wed, Jul 25 2012,2000,594,4.5,743,3.2,1337,3.8
Wed, Jul 25 2012,2100,448,4,619,3.2,1067,3.6
Wed, Jul 25 2012,2200,333,5.7,560,2.5,893,3.7
Wed, Jul 25 2012,2300,280,2.9,376,3.5,656,3.2
Wed, Jul 25 2012,2400,145,5.5,304,3.3,449,4
Thu, Jul 26 2012,0100,80,7.5,189,2.1,269,3.7
Thu, Jul 26 2012,0200,30,13.3,86,8.1,116,9.5
Thu, Jul 26 2012,0300,27,25.9,82,7.3,109,11.9
Thu, Jul 26 2012,0400,43,11.6,62,12.9,105,12.4
Thu, Jul 26 2012,0500,38,18.4,26,23.1,64,20.3
Thu, Jul 26 2012,0600,166,9.6,43,30.2,209,13.9
Thu, Jul 26 2012,0700,562,5.3,117,17.1,679,7.4
Thu, Jul 26 2012,0800,986,5,343,11.4,1329,6.6
Thu, Jul 26 2012,0900,866,4.2,518,8.7,1384,5.9
Thu, Jul 26 2012,1000,722,4.4,469,12.2,1191,7.5
Thu, Jul 26 2012,1100,703,5.8,491,10.8,1194,7.9
Thu, Jul 26 2012,1200,683,5.3,560,8.2,1243,6.6
Thu, Jul 26 2012,1300,697,7.7,622,9,1319,8.3
Thu, Jul 26 2012,1400,618,5.7,644,6.8,1262,6.3
Thu, Jul 26 2012,1500,746,5.8,742,7.5,1488,6.7
Thu, Jul 26 2012,1600,655,7.3,862,5.5,1517,6.3
Thu, Jul 26 2012,1700,637,6.8,1011,4.8,1648,5.6
Thu, Jul 26 2012,1800,687,4.9,1008,4,1695,4.4
Thu, Jul 26 2012,1900,738,4.3,975,4.1,1713,4.2
Thu, Jul 26 2012,2000,533,21.8,798,3.5,1331,10.8
Thu, Jul 26 2012,2100,490,4.5,683,3.4,1173,3.8
Thu, Jul 26 2012,2200,353,4.5,605,2.5,958,3.2
Thu, Jul 26 2012,2300,283,3.9,467,2.8,750,3.2
Thu, Jul 26 2012,2400,181,3.3,359,2.8,540,3
Fri, Jul 27 2012,0100,71,7,220,2.7,291,3.8
Fri, Jul 27 2012,0200,50,4,106,3.8,156,3.8
Fri, Jul 27 2012,0300,37,18.9,84,4.8,121,9.1
Fri, Jul 27 2012,0400,40,17.5,49,10.2,89,13.5
Fri, Jul 27 2012,0500,41,12.2,43,20.9,84,16.7
Fri, Jul 27 2012,0600,146,11,41,17.1,187,12.3
Fri, Jul 27 2012,0700,500,6,114,21.1,614,8.8
Fri, Jul 27 2012,0800,981,5.3,294,14.6,1275,7.5
Fri, Jul 27 2012,0900,836,5.5,486,9.9,1322,7.1
Fri, Jul 27 2012,1000,664,4.2,435,9.9,1099,6.5
Fri, Jul 27 2012,1100,701,7.1,567,8.5,1268,7.7
Fri, Jul 27 2012,1200,733,4.5,721,6.5,1454,5.5
Fri, Jul 27 2012,1300,665,8.1,785,6.1,1450,7
Fri, Jul 27 2012,1400,711,5.3,828,5.7,1539,5.5
Fri, Jul 27 2012,1500,674,5.9,872,5.8,1546,5.9
Fri, Jul 27 2012,1600,713,5.5,874,4.2,1587,4.8
Fri, Jul 27 2012,1700,710,6.1,929,4.8,1639,5.4
Fri, Jul 27 2012,1800,721,4.4,970,4.5,1691,4.5
Fri, Jul 27 2012,1900,728,3.2,992,3.8,1720,3.5
Fri, Jul 27 2012,2000,707,3.3,840,2.3,1547,2.7
Fri, Jul 27 2012,2100,531,2.3,762,1.3,1293,1.7
Fri, Jul 27 2012,2200,426,3.5,611,3.1,1037,3.3
Fri, Jul 27 2012,2300,283,4.2,463,2.8,746,3.4
Fri, Jul 27 2012,2400,206,3.9,331,1.8,537,2.6
Sat, Jul 28 2012,0100,131,8.4,283,1.1,414,3.4
Sat, Jul 28 2012,0200,80,5,179,1.7,259,2.7
Sat, Jul 28 2012,0300,59,5.1,147,6.8,206,6.3
Sat, Jul 28 2012,0400,52,9.6,116,2.6,168,4.8
Sat, Jul 28 2012,0500,39,10.3,61,11.5,100,11
Sat, Jul 28 2012,0600,62,14.5,44,15.9,106,15.1
Sat, Jul 28 2012,0700,159,6.3,94,14.9,253,9.5
Sat, Jul 28 2012,0800,277,7.2,169,10.7,446,8.5
Sat, Jul 28 2012,0900,383,7,234,6.8,617,7
Sat, Jul 28 2012,1000,520,4,393,6.4,913,5
Sat, Jul 28 2012,1100,623,4.3,515,3.7,1138,4
Sat, Jul 28 2012,1200,726,4.1,763,3.8,1489,4
Sat, Jul 28 2012,1300,717,3.1,801,3.7,1518,3.4
Sat, Jul 28 2012,1400,663,2.9,858,1.9,1521,2.3
Sat, Jul 28 2012,1500,763,2.8,816,2.6,1579,2.7
Sat, Jul 28 2012,1600,633,3.5,810,2.3,1443,2.8
Sat, Jul 28 2012,1700,702,1.9,816,3.4,1518,2.7
Sat, Jul 28 2012,1800,645,2.6,864,1.9,1509,2.2
Sat, Jul 28 2012,1900,556,2.9,761,3,1317,3
Sat, Jul 28 2012,2000,607,0.8,661,1.8,1268,1.3
Sat, Jul 28 2012,2100,509,0.8,520,1.5,1029,1.2
Sat, Jul 28 2012,2200,439,1.6,424,2.6,863,2.1
Sat, Jul 28 2012,2300,314,1.6,320,0.9,634,1.3
Sat, Jul 28 2012,2400,164,1.2,223,1.3,387,1.3
Sun, Jul 29 2012,0100,81,2.5,191,0.5,272,1.1
Sun, Jul 29 2012,0200,84,4.8,136,0.7,220,2.3
Sun, Jul 29 2012,0300,66,6.1,135,0.7,201,2.5
Sun, Jul 29 2012,0400,68,4.4,141,2.1,209,2.9
Sun, Jul 29 2012,0500,59,3.4,98,3.1,157,3.2
Sun, Jul 29 2012,0600,49,6.1,67,0,116,2.6
Sun, Jul 29 2012,0700,81,4.9,65,6.2,146,5.5
Sun, Jul 29 2012,0800,142,3.5,99,6.1,241,4.6
Sun, Jul 29 2012,0900,203,3,170,5.9,373,4.3
Sun, Jul 29 2012,1000,278,3.6,264,4.5,542,4.1
Sun, Jul 29 2012,1100,476,3.4,306,3.3,782,3.3
Sun, Jul 29 2012,1200,557,1.3,450,2,1007,1.6
Sun, Jul 29 2012,1300,737,1.8,555,1.8,1292,1.8
Sun, Jul 29 2012,1400,791,1.1,687,1.5,1478,1.3
Sun, Jul 29 2012,1500,770,1.2,669,0.7,1439,1
Sun, Jul 29 2012,1600,702,0.1,690,1.4,1392,0.8
Sun, Jul 29 2012,1700,639,1.6,743,1.7,1382,1.7
Sun, Jul 29 2012,1800,649,2.8,767,1.6,1416,2.1
Sun, Jul 29 2012,1900,737,2,828,2.2,1565,2.1
Sun, Jul 29 2012,2000,757,1.5,697,1.7,1454,1.6
Sun, Jul 29 2012,2100,670,1.6,651,1.8,1321,1.7
Sun, Jul 29 2012,2200,479,1.9,455,2.2,934,2
Sun, Jul 29 2012,2300,315,2.9,282,3.5,597,3.2
Sun, Jul 29 2012,2400,139,5.8,201,2,340,3.5
Mon, Jul 30 2012,0100,84,2.4,129,3.1,213,2.8
Mon, Jul 30 2012,0200,45,4.4,75,4,120,4.2
Mon, Jul 30 2012,0300,25,16,65,6.2,90,8.9
Mon, Jul 30 2012,0400,36,11.1,39,7.7,75,9.3
Mon, Jul 30 2012,0500,46,13,35,11.4,81,12.3
Mon, Jul 30 2012,0600,112,11.6,50,10,162,11.1
Mon, Jul 30 2012,0700,407,7.6,115,15.7,522,9.4
Mon, Jul 30 2012,0800,918,4.6,278,9.7,1196,5.8
Mon, Jul 30 2012,0900,857,4.2,444,8.3,1301,5.6
Mon, Jul 30 2012,1000,660,3.6,377,10.6,1037,6.2
Mon, Jul 30 2012,1100,700,7.1,445,6.7,1145,7
Mon, Jul 30 2012,1200,682,4.8,615,7.3,1297,6
Mon, Jul 30 2012,1300,688,5.7,638,6.4,1326,6
Mon, Jul 30 2012,1400,696,4.7,689,4.6,1385,4.7
Mon, Jul 30 2012,1500,608,7.4,646,5.7,1254,6.5
Mon, Jul 30 2012,1600,657,7.2,652,4.8,1309,6
Mon, Jul 30 2012,1700,523,3.4,874,4.3,1397,4
Mon, Jul 30 2012,1800,526,3.8,927,2.4,1453,2.9
Mon, Jul 30 2012,1900,553,3.4,804,3.9,1357,3.7
Mon, Jul 30 2012,2000,396,4.5,859,2.2,1255,2.9
Mon, Jul 30 2012,2100,388,4.6,692,2.3,1080,3.1
Mon, Jul 30 2012,2200,342,2.9,477,4.8,819,4
Mon, Jul 30 2012,2300,235,3.4,329,2.7,564,3
Mon, Jul 30 2012,2400,130,3.8,228,3.1,358,3.4
Tue, Jul 31 2012,0100,63,3.2,148,3.4,211,3.3
Tue, Jul 31 2012,0200,45,8.9,107,4.7,152,5.9
Tue, Jul 31 2012,0300,38,7.9,118,6.8,156,7.1
Tue, Jul 31 2012,0400,49,0,71,8.5,120,5
Tue, Jul 31 2012,0500,48,18.8,46,15.2,94,17
Tue, Jul 31 2012,0600,100,9,42,19,142,12
Tue, Jul 31 2012,0700,431,5.6,76,22.4,507,8.1
Tue, Jul 31 2012,0800,882,3.9,261,11.9,1143,5.7
Tue, Jul 31 2012,0900,868,3.2,457,8.5,1325,5.1
Tue, Jul 31 2012,1000,652,5.1,398,9,1050,6.6
Tue, Jul 31 2012,1100,655,5.3,451,10.6,1106,7.5
Tue, Jul 31 2012,1200,696,6,602,6.6,1298,6.3
Tue, Jul 31 2012,1300,713,6,647,5.6,1360,5.8
Tue, Jul 31 2012,1400,702,3.8,666,6.3,1368,5
Tue, Jul 31 2012,1500,719,6.1,698,5.7,1417,5.9
Tue, Jul 31 2012,1600,647,5.1,662,4.5,1309,4.8
Tue, Jul 31 2012,1700,497,7,832,3.4,1329,4.7
Tue, Jul 31 2012,1800,548,3.8,984,2.6,1532,3.1
Tue, Jul 31 2012,1900,591,3.7,967,4.1,1558,4
Tue, Jul 31 2012,2000,538,3.3,816,3.6,1354,3.5
Tue, Jul 31 2012,2100,365,3,609,3.1,974,3.1
Tue, Jul 31 2012,2200,293,4.1,459,3.3,752,3.6
Tue, Jul 31 2012,2300,228,2.2,300,4,528,3.2
Tue, Jul 31 2012,2400,148,6.1,211,3.8,359,4.7
Wed, Aug 1 2012,0100,76,6.6,151,6,227,6.2
Wed, Aug 1 2012,0200,42,4.8,91,6.6,133,6
Wed, Aug 1 2012,0300,39,20.5,72,6.9,111,11.7
Wed, Aug 1 2012,0400,44,13.6,79,8.9,123,10.6
Wed, Aug 1 2012,0500,41,22,55,18.2,96,19.8
Wed, Aug 1 2012,0600,113,9.7,52,9.6,165,9.7
Wed, Aug 1 2012,0700,407,6.4,96,20.8,503,9.1
Wed, Aug 1 2012,0800,831,4.6,270,12.6,1101,6.5
Wed, Aug 1 2012,0900,838,3.9,450,8.9,1288,5.7
Wed, Aug 1 2012,1000,607,6.3,368,10.3,975,7.8
Wed, Aug 1 2012,1100,733,5.3,528,7,1261,6
Wed, Aug 1 2012,1200,709,6.1,596,6.7,1305,6.4
Wed, Aug 1 2012,1300,748,4.8,706,6.9,1454,5.8
Wed, Aug 1 2012,1400,642,6.2,620,5.3,1262,5.8
Wed, Aug 1 2012,1500,688,3.6,616,5.8,1304,4.7
Wed, Aug 1 2012,1600,565,3.7,735,2.9,1300,3.2
Wed, Aug 1 2012,1700,557,5.6,860,3.1,1417,4.1
Wed, Aug 1 2012,1800,613,2.6,993,3.3,1606,3.1
Wed, Aug 1 2012,1900,629,3.3,969,3,1598,3.1
Wed, Aug 1 2012,2000,538,3.9,841,1.4,1379,2.4
Wed, Aug 1 2012,2100,473,1.9,627,3,1100,2.5
Wed, Aug 1 2012,2200,408,2.5,488,1,896,1.7
Wed, Aug 1 2012,2300,331,0.9,403,1.7,734,1.4
Wed, Aug 1 2012,2400,162,3.7,227,2.2,389,2.8
Thu, Aug 2 2012,0100,68,8.8,166,4.8,234,6
Thu, Aug 2 2012,0200,55,7.3,133,4.5,188,5.3
Thu, Aug 2 2012,0300,48,12.5,117,6,165,7.9
Thu, Aug 2 2012,0400,54,7.4,111,9,165,8.5
Thu, Aug 2 2012,0500,54,14.8,87,5.7,141,9.2
