Day of Week,Date,Hour ending,Hourly volume Eastbound,HCV % Eastbound,Hourly volume Westbound,HCV % Westbound,Total volume,Total % HCV
Sat, Mar 17 2012,2400,54,0,48,10.4,102,4.9
Sun, Mar 18 2012,0100,33,3,39,10.3,72,6.9
Sun, Mar 18 2012,0200,46,4.3,28,7.1,74,5.4
Sun, Mar 18 2012,0300,38,15.8,38,15.8,76,15.8
Sun, Mar 18 2012,0400,40,15,13,23.1,53,17
Sun, Mar 18 2012,0500,33,15.2,20,10,53,13.2
Sun, Mar 18 2012,0600,33,18.2,16,0,49,12.2
Sun, Mar 18 2012,0700,32,21.9,29,6.9,61,14.8
Sun, Mar 18 2012,0800,40,12.5,55,5.5,95,8.4
Sun, Mar 18 2012,0900,97,7.2,123,4.9,220,5.9
Sun, Mar 18 2012,1000,157,3.8,121,6.6,278,5
Sun, Mar 18 2012,1100,277,3.2,221,3.6,498,3.4
Sun, Mar 18 2012,1200,461,3,352,4,813,3.4
Sun, Mar 18 2012,1300,517,1.7,473,1.5,990,1.6
Sun, Mar 18 2012,1400,546,1.8,503,3,1049,2.4
Sun, Mar 18 2012,1500,512,2.5,377,1.9,889,2.2
Sun, Mar 18 2012,1600,481,1.2,410,2.9,891,2
Sun, Mar 18 2012,1700,553,1.1,382,3.1,935,1.9
Sun, Mar 18 2012,1800,516,2.5,303,3,819,2.7
Sun, Mar 18 2012,1900,452,2,330,3.3,782,2.6
Sun, Mar 18 2012,2000,352,3.7,294,5.4,646,4.5
Sun, Mar 18 2012,2100,224,0.9,308,1.6,532,1.3
Sun, Mar 18 2012,2200,148,3.4,177,3.4,325,3.4
Sun, Mar 18 2012,2300,78,2.6,109,5.5,187,4.3
Sun, Mar 18 2012,2400,58,1.7,61,9.8,119,5.9
Mon, Mar 19 2012,0100,34,2.9,45,11.1,79,7.6
Mon, Mar 19 2012,0200,29,17.2,26,11.5,55,14.5
Mon, Mar 19 2012,0300,19,26.3,24,25,43,25.6
Mon, Mar 19 2012,0400,29,10.3,11,9.1,40,10
Mon, Mar 19 2012,0500,27,18.5,17,41.2,44,27.3
Mon, Mar 19 2012,0600,28,10.7,27,44.4,55,27.3
Mon, Mar 19 2012,0700,43,25.6,41,14.6,84,20.2
Mon, Mar 19 2012,0800,74,14.9,74,6.8,148,10.8
Mon, Mar 19 2012,0900,131,13.7,76,9.2,207,12.1
Mon, Mar 19 2012,1000,174,10.9,125,16.8,299,13.4
Mon, Mar 19 2012,1100,332,7.2,224,7.6,556,7.4
Mon, Mar 19 2012,1200,492,4.7,325,4,817,4.4
Mon, Mar 19 2012,1300,641,3.1,380,4.5,1021,3.6
Mon, Mar 19 2012,1400,740,2.4,401,4,1141,3
Mon, Mar 19 2012,1500,668,2.5,418,4.8,1086,3.4
Mon, Mar 19 2012,1600,710,2.5,395,3.3,1105,2.8
Mon, Mar 19 2012,1700,689,2.3,446,4,1135,3
Mon, Mar 19 2012,1800,658,2.4,390,4.6,1048,3.2
Mon, Mar 19 2012,1900,565,2.8,428,4,993,3.3
Mon, Mar 19 2012,2000,513,2.7,381,2.6,894,2.7
Mon, Mar 19 2012,2100,328,3,347,3.5,675,3.3
Mon, Mar 19 2012,2200,212,2.8,288,4.5,500,3.8
Mon, Mar 19 2012,2300,100,5,227,6.2,327,5.8
Mon, Mar 19 2012,2400,67,3,109,11,176,8
Tue, Mar 20 2012,0100,38,2.6,52,9.6,90,6.7
Tue, Mar 20 2012,0200,25,44,38,21.1,63,30.2
Tue, Mar 20 2012,0300,14,35.7,17,47.1,31,41.9
Tue, Mar 20 2012,0400,24,25,7,71.4,31,35.5
Tue, Mar 20 2012,0500,31,35.5,17,52.9,48,41.7
Tue, Mar 20 2012,0600,96,17.7,61,29.5,157,22.3
Tue, Mar 20 2012,0700,244,10.7,210,11,454,10.8
Tue, Mar 20 2012,0800,406,9.6,582,6.4,988,7.7
Tue, Mar 20 2012,0900,510,6.5,719,4.5,1229,5.3
Tue, Mar 20 2012,1000,361,10.2,588,10,949,10.1
Tue, Mar 20 2012,1100,323,13,389,13.9,712,13.5
Tue, Mar 20 2012,1200,352,10.5,336,8.6,688,9.6
Tue, Mar 20 2012,1300,379,11.9,398,12.6,777,12.2
Tue, Mar 20 2012,1400,362,9.4,348,10.1,710,9.7
Tue, Mar 20 2012,1500,390,9.5,362,11,752,10.2
Tue, Mar 20 2012,1600,430,8.6,386,9.1,816,8.8
Tue, Mar 20 2012,1700,537,7.3,398,7.5,935,7.4
Tue, Mar 20 2012,1800,696,5.3,474,5.9,1170,5.6
Tue, Mar 20 2012,1900,551,5.3,398,4.8,949,5.1
Tue, Mar 20 2012,2000,311,7.7,307,7.2,618,7.4
Tue, Mar 20 2012,2100,189,3.2,187,9.1,376,6.1
Tue, Mar 20 2012,2200,140,5.7,193,4.1,333,4.8
Tue, Mar 20 2012,2300,107,4.7,126,9.5,233,7.3
Tue, Mar 20 2012,2400,76,3.9,71,12.7,147,8.2
Wed, Mar 21 2012,0100,52,3.8,50,32,102,17.6
Wed, Mar 21 2012,0200,31,25.8,27,29.6,58,27.6
Wed, Mar 21 2012,0300,30,26.7,26,50,56,37.5
Wed, Mar 21 2012,0400,35,34.3,19,52.6,54,40.7
Wed, Mar 21 2012,0500,31,41.9,29,62.1,60,51.7
Wed, Mar 21 2012,0600,47,34,55,30.9,102,32.4
Wed, Mar 21 2012,0700,134,17.2,213,10.3,347,13
Wed, Mar 21 2012,0800,367,9.3,533,8.8,900,9
Wed, Mar 21 2012,0900,458,9.6,663,6.3,1121,7.7
Wed, Mar 21 2012,1000,369,9.8,546,8.6,915,9.1
Wed, Mar 21 2012,1100,310,12.9,382,11,692,11.8
Wed, Mar 21 2012,1200,325,13.5,347,11.5,672,12.5
Wed, Mar 21 2012,1300,355,10.7,329,11.6,684,11.1
Wed, Mar 21 2012,1400,414,10.9,359,9.7,773,10.3
Wed, Mar 21 2012,1500,415,10.4,326,10.4,741,10.4
Wed, Mar 21 2012,1600,473,7.6,417,9.8,890,8.7
Wed, Mar 21 2012,1700,611,6.9,394,8.6,1005,7.6
Wed, Mar 21 2012,1800,709,4.8,488,8.6,1197,6.3
Wed, Mar 21 2012,1900,571,5.1,436,5.3,1007,5.2
Wed, Mar 21 2012,2000,294,8.5,299,3.7,593,6.1
Wed, Mar 21 2012,2100,214,7,218,7.3,432,7.2
Wed, Mar 21 2012,2200,192,10.4,195,10.8,387,10.6
Wed, Mar 21 2012,2300,132,4.5,139,11.5,271,8.1
Wed, Mar 21 2012,2400,95,3.2,92,14.1,187,8.6
Thu, Mar 22 2012,0100,49,8.2,52,28.8,101,18.8
Thu, Mar 22 2012,0200,37,27,36,25,73,26
Thu, Mar 22 2012,0300,30,26.7,20,55,50,38
Thu, Mar 22 2012,0400,29,31,24,58.3,53,43.4
Thu, Mar 22 2012,0500,26,42.3,30,46.7,56,44.6
Thu, Mar 22 2012,0600,56,25,65,24.6,121,24.8
Thu, Mar 22 2012,0700,153,16.3,197,8.6,350,12
Thu, Mar 22 2012,0800,348,11.8,526,6.7,874,8.7
Thu, Mar 22 2012,0900,462,7.1,664,6.3,1126,6.7
Thu, Mar 22 2012,1000,347,9.5,562,6.9,909,7.9
Thu, Mar 22 2012,1100,317,16.4,427,10.3,744,12.9
Thu, Mar 22 2012,1200,353,11.6,347,11.5,700,11.6
Thu, Mar 22 2012,1300,379,11.9,364,11.3,743,11.6
Thu, Mar 22 2012,1400,415,12,348,10.6,763,11.4
Thu, Mar 22 2012,1500,436,11.2,359,10.6,795,10.9
Thu, Mar 22 2012,1600,530,7.7,405,7.4,935,7.6
Thu, Mar 22 2012,1700,667,5.2,439,8,1106,6.3
Thu, Mar 22 2012,1800,722,6.6,512,6.8,1234,6.7
Thu, Mar 22 2012,1900,572,4,459,5.2,1031,4.6
Thu, Mar 22 2012,2000,337,5,321,8.1,658,6.5
Thu, Mar 22 2012,2100,244,6.6,240,6.7,484,6.6
Thu, Mar 22 2012,2200,215,8.4,204,10.3,419,9.3
Thu, Mar 22 2012,2300,121,7.4,136,10.3,257,8.9
Thu, Mar 22 2012,2400,99,7.1,91,9.9,190,8.4
Fri, Mar 23 2012,0100,50,8,76,22.4,126,16.7
Fri, Mar 23 2012,0200,45,22.2,39,30.8,84,26.2
Fri, Mar 23 2012,0300,30,43.3,23,47.8,53,45.3
Fri, Mar 23 2012,0400,30,23.3,22,45.5,52,32.7
