Day of Week,Date,Hour ending,Hourly volume Northbound,HCV % Northbound,Hourly volume Southbound,HCV % Southbound,Total volume,Total % HCV
Thu, Nov 17 2011,0900,312,9.6,608,4.6,920,6.3
Thu, Nov 17 2011,1000,329,9.1,381,10.5,710,9.9
Thu, Nov 17 2011,1100,263,12.5,319,11.9,582,12.2
Thu, Nov 17 2011,1200,233,15.5,277,12.3,510,13.7
Thu, Nov 17 2011,1300,273,13.9,272,12.9,545,13.4
Thu, Nov 17 2011,1400,310,9.7,280,14.3,590,11.9
Thu, Nov 17 2011,1500,325,11.1,287,8.7,612,10
Thu, Nov 17 2011,1600,379,11.1,349,10,728,10.6
Thu, Nov 17 2011,1700,492,8.3,333,6,825,7.4
Thu, Nov 17 2011,1800,567,5.6,400,5.5,967,5.6
Thu, Nov 17 2011,1900,448,3.6,356,6.5,804,4.9
Thu, Nov 17 2011,2000,97,3.1,266,6.8,363,5.8
Thu, Nov 17 2011,2100,84,14.3,174,8.6,258,10.5
Thu, Nov 17 2011,2200,133,7.5,109,7.3,242,7.4
Thu, Nov 17 2011,2300,107,4.7,88,8,195,6.2
Thu, Nov 17 2011,2400,60,10,62,8.1,122,9
Fri, Nov 18 2011,0100,34,17.6,43,11.6,77,14.3
Fri, Nov 18 2011,0200,7,28.6,20,10,27,14.8
Fri, Nov 18 2011,0300,13,38.5,13,23.1,26,30.8
Fri, Nov 18 2011,0400,11,45.5,14,42.9,25,44
Fri, Nov 18 2011,0500,10,50,29,27.6,39,33.3
Fri, Nov 18 2011,0600,34,14.7,62,21,96,18.8
Fri, Nov 18 2011,0700,139,7.9,143,14.7,282,11.3
Fri, Nov 18 2011,0800,292,11,316,7.9,608,9.4
Fri, Nov 18 2011,0900,307,13.4,525,5.1,832,8.2
Fri, Nov 18 2011,1000,270,11.9,360,9.7,630,10.6
Fri, Nov 18 2011,1100,278,13.7,292,12,570,12.8
Fri, Nov 18 2011,1200,325,9.2,326,10.4,651,9.8
Fri, Nov 18 2011,1300,367,15.3,327,9.8,694,12.7
Fri, Nov 18 2011,1400,393,10.9,399,8,792,9.5
Fri, Nov 18 2011,1500,453,7.9,436,7.8,889,7.9
Fri, Nov 18 2011,1600,559,3.8,515,4.7,1074,4.2
Fri, Nov 18 2011,1700,620,5,547,6.2,1167,5.6
Fri, Nov 18 2011,1800,652,4.9,544,4.4,1196,4.7
Fri, Nov 18 2011,1900,507,3,486,4.5,993,3.7
Fri, Nov 18 2011,2000,324,4.3,351,2.8,675,3.6
Fri, Nov 18 2011,2100,268,7.5,256,3.9,524,5.7
Fri, Nov 18 2011,2200,208,2.9,172,2.9,380,2.9
Fri, Nov 18 2011,2300,149,4.7,103,3.9,252,4.4
Fri, Nov 18 2011,2400,62,3.2,62,8.1,124,5.6
Sat, Nov 19 2011,0100,53,5.7,57,5.3,110,5.5
Sat, Nov 19 2011,0200,25,12,15,6.7,40,10
Sat, Nov 19 2011,0300,18,5.6,16,12.5,34,8.8
Sat, Nov 19 2011,0400,18,16.7,12,33.3,30,23.3
Sat, Nov 19 2011,0500,14,42.9,18,22.2,32,31.2
Sat, Nov 19 2011,0600,28,25,43,11.6,71,16.9
Sat, Nov 19 2011,0700,66,25.8,75,12,141,18.4
Sat, Nov 19 2011,0800,112,20.5,109,12.8,221,16.7
Sat, Nov 19 2011,0900,200,8,173,4,373,6.2
Sat, Nov 19 2011,1000,227,11,276,5.8,503,8.2
Sat, Nov 19 2011,1100,249,11.6,300,5,549,8
Sat, Nov 19 2011,1200,308,5.8,341,3.8,649,4.8
Sat, Nov 19 2011,1300,365,20,320,2.2,685,11.7
Sat, Nov 19 2011,1400,373,19.8,340,4.1,713,12.3
Sat, Nov 19 2011,1500,382,16,345,3.2,727,9.9
Sat, Nov 19 2011,1600,391,12.8,362,3,753,8.1
Sat, Nov 19 2011,1700,372,11.3,329,1.2,701,6.6
Sat, Nov 19 2011,1800,347,6.9,347,1.7,694,4.3
Sat, Nov 19 2011,1900,318,12.3,321,1.9,639,7
Sat, Nov 19 2011,2000,185,2.7,241,2.1,426,2.3
Sat, Nov 19 2011,2100,151,2.6,181,2.2,332,2.4
Sat, Nov 19 2011,2200,109,1.8,125,4,234,3
Sat, Nov 19 2011,2300,96,4.2,71,2.8,167,3.6
Sat, Nov 19 2011,2400,66,1.5,56,3.6,122,2.5
Sun, Nov 20 2011,0100,49,2,40,5,89,3.4
Sun, Nov 20 2011,0200,30,6.7,24,0,54,3.7
Sun, Nov 20 2011,0300,25,4,14,0,39,2.6
Sun, Nov 20 2011,0400,14,0,23,0,37,0
Sun, Nov 20 2011,0500,12,8.3,26,3.8,38,5.3
Sun, Nov 20 2011,0600,11,9.1,32,3.1,43,4.7
Sun, Nov 20 2011,0700,35,0,62,6.5,97,4.1
Sun, Nov 20 2011,0800,88,2.3,62,4.8,150,3.3
Sun, Nov 20 2011,0900,101,5.9,96,5.2,197,5.6
Sun, Nov 20 2011,1000,140,5.7,192,5.2,332,5.4
Sun, Nov 20 2011,1100,214,4.7,206,2.4,420,3.6
Sun, Nov 20 2011,1200,248,3.6,276,2.9,524,3.2
Sun, Nov 20 2011,1300,393,2.3,326,3.4,719,2.8
Sun, Nov 20 2011,1400,378,2.6,412,2.4,790,2.5
Sun, Nov 20 2011,1500,406,2,416,1,822,1.5
Sun, Nov 20 2011,1600,421,2.4,456,2.9,877,2.6
Sun, Nov 20 2011,1700,465,1.5,507,2,972,1.7
Sun, Nov 20 2011,1800,457,2.6,488,3.1,945,2.9
Sun, Nov 20 2011,1900,469,2.3,404,1.2,873,1.8
Sun, Nov 20 2011,2000,344,1.5,449,3.1,793,2.4
Sun, Nov 20 2011,2100,284,3.2,304,3.3,588,3.2
Sun, Nov 20 2011,2200,202,4.5,204,5.4,406,4.9
Sun, Nov 20 2011,2300,111,0.9,125,3.2,236,2.1
Sun, Nov 20 2011,2400,58,3.4,56,8.9,114,6.1
Mon, Nov 21 2011,0100,28,10.7,34,8.8,62,9.7
Mon, Nov 21 2011,0200,15,6.7,16,18.8,31,12.9
Mon, Nov 21 2011,0300,13,15.4,14,21.4,27,18.5
Mon, Nov 21 2011,0400,7,28.6,13,53.8,20,45
Mon, Nov 21 2011,0500,16,12.5,32,37.5,48,29.2
Mon, Nov 21 2011,0600,49,14.3,90,15.6,139,15.1
Mon, Nov 21 2011,0700,169,8.3,165,12.1,334,10.2
Mon, Nov 21 2011,0800,356,6.5,426,6.8,782,6.6
Mon, Nov 21 2011,0900,372,11.3,580,3.1,952,6.3
Mon, Nov 21 2011,1000,329,13.1,360,9.2,689,11
Mon, Nov 21 2011,1100,287,13.9,259,8.5,546,11.4
Mon, Nov 21 2011,1200,284,13,266,12,550,12.5
Mon, Nov 21 2011,1300,316,13,300,11,616,12
Mon, Nov 21 2011,1400,287,9.1,267,11.6,554,10.3
Mon, Nov 21 2011,1500,335,8.4,275,9.5,610,8.9
Mon, Nov 21 2011,1600,285,9.8,335,9,620,9.4
Mon, Nov 21 2011,1700,379,5.3,359,7,738,6.1
Mon, Nov 21 2011,1800,522,3.6,371,4.6,893,4
Mon, Nov 21 2011,1900,362,5,353,5.1,715,5
Mon, Nov 21 2011,2000,155,5.2,275,6.9,430,6.3
Mon, Nov 21 2011,2100,158,4.4,140,7.9,298,6
Mon, Nov 21 2011,2200,135,5.2,93,9.7,228,7
Mon, Nov 21 2011,2300,73,2.7,69,8.7,142,5.6
Mon, Nov 21 2011,2400,42,14.3,50,12,92,13
Tue, Nov 22 2011,0100,36,2.8,23,0,59,1.7
Tue, Nov 22 2011,0200,13,15.4,5,20,18,16.7
Tue, Nov 22 2011,0300,16,25,12,41.7,28,32.1
Tue, Nov 22 2011,0400,10,40,11,45.5,21,42.9
Tue, Nov 22 2011,0500,12,50,37,29.7,49,34.7
Tue, Nov 22 2011,0600,36,27.8,64,28.1,100,28
Tue, Nov 22 2011,0700,143,7.7,129,15.5,272,11.4
Tue, Nov 22 2011,0800,346,8.7,397,10.8,743,9.8
Tue, Nov 22 2011,0900,368,13.9,552,4.9,920,8.5
Tue, Nov 22 2011,1000,278,10.8,345,11.3,623,11.1
Tue, Nov 22 2011,1100,303,8.6,336,15.5,639,12.2
Tue, Nov 22 2011,1200,263,16,260,13.5,523,14.7
Tue, Nov 22 2011,1300,290,12.1,258,10.5,548,11.3
Tue, Nov 22 2011,1400,327,12.2,255,10.6,582,11.5
Tue, Nov 22 2011,1500,291,16.8,274,11.3,565,14.2
Tue, Nov 22 2011,1600,321,11.8,329,8.8,650,10.3
Tue, Nov 22 2011,1700,466,10.7,368,9,834,10
Tue, Nov 22 2011,1800,523,5.5,384,6.8,907,6.1
Tue, Nov 22 2011,1900,375,5.9,361,6.4,736,6.1
Tue, Nov 22 2011,2000,224,4.5,240,6.2,464,5.4
Tue, Nov 22 2011,2100,159,6.9,135,6.7,294,6.8
Tue, Nov 22 2011,2200,143,5.6,122,12.3,265,8.7
Tue, Nov 22 2011,2300,71,4.2,70,4.3,141,4.3
Tue, Nov 22 2011,2400,42,4.8,36,8.3,78,6.4
Wed, Nov 23 2011,0100,25,16,30,10,55,12.7
Wed, Nov 23 2011,0200,16,31.2,7,28.6,23,30.4
Wed, Nov 23 2011,0300,10,40,17,47.1,27,44.4
Wed, Nov 23 2011,0400,5,40,14,28.6,19,31.6
Wed, Nov 23 2011,0500,9,55.6,16,62.5,25,60
Wed, Nov 23 2011,0600,29,27.6,68,16.2,97,19.6
Wed, Nov 23 2011,0700,156,11.5,164,15.9,320,13.8
Wed, Nov 23 2011,0800,330,9.4,364,5.5,694,7.3
Wed, Nov 23 2011,0900,378,9.8,527,6.6,905,8
Wed, Nov 23 2011,1000,278,16.2,366,8.5,644,11.8
Wed, Nov 23 2011,1100,283,13.8,280,11.4,563,12.6
Wed, Nov 23 2011,1200,280,14.3,268,13.4,548,13.9
Wed, Nov 23 2011,1300,286,10.5,246,14.6,532,12.4
Wed, Nov 23 2011,1400,311,11.3,312,12.2,623,11.7
Wed, Nov 23 2011,1500,305,11.5,301,10,606,10.7
Wed, Nov 23 2011,1600,314,8.9,355,9.3,669,9.1
Wed, Nov 23 2011,1700,459,7.4,354,7.9,813,7.6
Wed, Nov 23 2011,1800,537,4.5,311,5.8,848,5
Wed, Nov 23 2011,1900,415,5.8,348,5.7,763,5.8
Wed, Nov 23 2011,2000,191,6.8,319,4.1,510,5.1
Wed, Nov 23 2011,2100,163,5.5,224,5.8,387,5.7
Wed, Nov 23 2011,2200,160,6.2,118,5.9,278,6.1
Wed, Nov 23 2011,2300,102,5.9,85,16.5,187,10.7
Wed, Nov 23 2011,2400,56,10.7,40,12.5,96,11.5
Thu, Nov 24 2011,0100,37,18.9,23,13,60,16.7
Thu, Nov 24 2011,0200,13,15.4,17,29.4,30,23.3
Thu, Nov 24 2011,0300,18,33.3,11,45.5,29,37.9
Thu, Nov 24 2011,0400,6,66.7,22,40.9,28,46.4
Thu, Nov 24 2011,0500,2,50,13,46.2,15,46.7
Thu, Nov 24 2011,0600,35,45.7,52,32.7,87,37.9
Thu, Nov 24 2011,0700,148,12.2,125,22.4,273,16.8
Thu, Nov 24 2011,0800,310,8.7,381,7.3,691,8
Thu, Nov 24 2011,0900,327,8.3,549,4.6,876,5.9
Thu, Nov 24 2011,1000,290,10.7,395,10.1,685,10.4
Thu, Nov 24 2011,1100,236,13.6,292,12.7,528,13.1
Thu, Nov 24 2011,1200,297,18.2,248,12.9,545,15.8
Thu, Nov 24 2011,1300,296,14.9,304,13.8,600,14.3
Thu, Nov 24 2011,1400,300,12.7,291,8.2,591,10.5
Thu, Nov 24 2011,1500,365,16.2,290,6.6,655,11.9
Thu, Nov 24 2011,1600,372,8.9,404,12.4,776,10.7
Thu, Nov 24 2011,1700,468,8.8,398,9.5,866,9.1
Thu, Nov 24 2011,1800,528,4.9,389,7.5,917,6
Thu, Nov 24 2011,1900,400,3.5,337,4.7,737,4.1
Thu, Nov 24 2011,2000,220,5.5,304,7.6,524,6.7
Thu, Nov 24 2011,2100,177,4,188,3.7,365,3.8
Thu, Nov 24 2011,2200,161,4.3,117,7.7,278,5.8
Thu, Nov 24 2011,2300,101,5.9,67,9,168,7.1
Thu, Nov 24 2011,2400,49,12.2,69,10.1,118,11
Fri, Nov 25 2011,0100,35,14.3,24,12.5,59,13.6
Fri, Nov 25 2011,0200,15,20,11,27.3,26,23.1
Fri, Nov 25 2011,0300,6,16.7,19,26.3,25,24
Fri, Nov 25 2011,0400,7,57.1,10,60,17,58.8
Fri, Nov 25 2011,0500,10,40,26,23.1,36,27.8
Fri, Nov 25 2011,0600,31,22.6,55,18.2,86,19.8
Fri, Nov 25 2011,0700,126,13.5,120,20.8,246,17.1
Fri, Nov 25 2011,0800,270,8.1,331,9.4,601,8.8
Fri, Nov 25 2011,0900,307,12.4,462,4.1,769,7.4
Fri, Nov 25 2011,1000,247,15.4,344,11.6,591,13.2
Fri, Nov 25 2011,1100,285,11.2,294,12.2,579,11.7
Fri, Nov 25 2011,1200,325,9.2,295,12.5,620,10.8
Fri, Nov 25 2011,1300,389,11.1,344,8.4,733,9.8
Fri, Nov 25 2011,1400,428,5.6,395,4.6,823,5.1
Fri, Nov 25 2011,1500,495,7.3,429,5.6,924,6.5
Fri, Nov 25 2011,1600,526,6.8,536,6.9,1062,6.9
Fri, Nov 25 2011,1700,638,5.2,597,5.4,1235,5.3
Fri, Nov 25 2011,1800,677,2.7,558,3,1235,2.8
Fri, Nov 25 2011,1900,532,3.8,504,5,1036,4.3
Fri, Nov 25 2011,2000,340,2.9,389,2.8,729,2.9
Fri, Nov 25 2011,2100,244,4.9,303,3.3,547,4
Fri, Nov 25 2011,2200,206,3.4,156,3.8,362,3.6
Fri, Nov 25 2011,2300,124,5.6,102,2.9,226,4.4
Fri, Nov 25 2011,2400,70,10,60,3.3,130,6.9
Sat, Nov 26 2011,0100,40,5,41,7.3,81,6.2
Sat, Nov 26 2011,0200,22,9.1,33,9.1,55,9.1
Sat, Nov 26 2011,0300,17,23.5,17,11.8,34,17.6
Sat, Nov 26 2011,0400,11,18.2,16,31.2,27,25.9
Sat, Nov 26 2011,0500,11,27.3,27,22.2,38,23.7
Sat, Nov 26 2011,0600,23,17.4,45,8.9,68,11.8
Sat, Nov 26 2011,0700,60,11.7,86,14,146,13
Sat, Nov 26 2011,0800,117,6,116,7.8,233,6.9
Sat, Nov 26 2011,0900,262,6.1,214,8.4,476,7.1
Sat, Nov 26 2011,1000,227,4,235,6.8,462,5.4
Sat, Nov 26 2011,1100,308,5.2,316,6.3,624,5.8
Sat, Nov 26 2011,1200,361,4.4,327,4.3,688,4.4
Sat, Nov 26 2011,1300,384,4.4,394,4.1,778,4.2
Sat, Nov 26 2011,1400,422,4,421,3.1,843,3.6
Sat, Nov 26 2011,1500,416,6,378,3.2,794,4.7
Sat, Nov 26 2011,1600,413,3.9,358,4.2,771,4
Sat, Nov 26 2011,1700,400,3.5,353,4.5,753,4
Sat, Nov 26 2011,1800,361,2.8,393,2.3,754,2.5
Sat, Nov 26 2011,1900,316,2.2,376,2.7,692,2.5
Sat, Nov 26 2011,2000,213,2.3,269,2.6,482,2.5
Sat, Nov 26 2011,2100,137,2.2,160,3.8,297,3
Sat, Nov 26 2011,2200,86,3.5,112,3.6,198,3.5
Sat, Nov 26 2011,2300,89,2.2,64,7.8,153,4.6
Sat, Nov 26 2011,2400,82,2.4,39,2.6,121,2.5
Sun, Nov 27 2011,0100,53,3.8,27,0,80,2.5
Sun, Nov 27 2011,0200,26,3.8,20,0,46,2.2
Sun, Nov 27 2011,0300,20,0,13,0,33,0
Sun, Nov 27 2011,0400,18,16.7,12,0,30,10
Sun, Nov 27 2011,0500,6,0,16,0,22,0
Sun, Nov 27 2011,0600,16,12.5,35,2.9,51,5.9
Sun, Nov 27 2011,0700,39,0,57,1.8,96,1
Sun, Nov 27 2011,0800,96,4.2,48,4.2,144,4.2
Sun, Nov 27 2011,0900,133,6.8,63,3.2,196,5.6
Sun, Nov 27 2011,1000,149,5.4,122,6.6,271,5.9
Sun, Nov 27 2011,1100,189,5.3,216,1.9,405,3.5
Sun, Nov 27 2011,1200,306,2.3,296,3,602,2.7
Sun, Nov 27 2011,1300,409,1,318,2.5,727,1.7
Sun, Nov 27 2011,1400,416,1.9,352,1.4,768,1.7
Sun, Nov 27 2011,1500,409,1.2,367,3.3,776,2.2
Sun, Nov 27 2011,1600,398,2.3,457,1.5,855,1.9
Sun, Nov 27 2011,1700,434,2.1,517,1.4,951,1.7
Sun, Nov 27 2011,1800,492,2,490,1.6,982,1.8
Sun, Nov 27 2011,1900,447,2,485,1.2,932,1.6
Sun, Nov 27 2011,2000,312,3.5,440,3.9,752,3.7
Sun, Nov 27 2011,2100,263,2.3,342,3.8,605,3.1
Sun, Nov 27 2011,2200,244,3.3,172,2.9,416,3.1
Sun, Nov 27 2011,2300,98,2,107,6.5,205,4.4
Sun, Nov 27 2011,2400,65,7.7,70,11.4,135,9.6
Mon, Nov 28 2011,0100,35,5.7,41,4.9,76,5.3
Mon, Nov 28 2011,0200,14,35.7,19,10.5,33,21.2
Mon, Nov 28 2011,0300,6,33.3,7,14.3,13,23.1
Mon, Nov 28 2011,0400,10,10,12,25,22,18.2
Mon, Nov 28 2011,0500,16,12.5,23,21.7,39,17.9
Mon, Nov 28 2011,0600,65,18.5,92,13,157,15.3
Mon, Nov 28 2011,0700,198,9.6,175,12.6,373,11
Mon, Nov 28 2011,0800,376,7.2,420,7.6,796,7.4
Mon, Nov 28 2011,0900,341,5.6,552,2.7,893,3.8
Mon, Nov 28 2011,1000,296,10.1,349,8.3,645,9.1
Mon, Nov 28 2011,1100,317,12,311,9.6,628,10.8
Mon, Nov 28 2011,1200,273,11.7,300,7.7,573,9.6
Mon, Nov 28 2011,1300,317,11.7,300,8.3,617,10
Mon, Nov 28 2011,1400,288,8,270,11.9,558,9.9
Mon, Nov 28 2011,1500,325,9.5,297,7.1,622,8.4
Mon, Nov 28 2011,1600,312,9.9,314,9.6,626,9.7
Mon, Nov 28 2011,1700,446,5.8,370,5.9,816,5.9
Mon, Nov 28 2011,1800,539,3.9,369,5.4,908,4.5
Mon, Nov 28 2011,1900,341,4.4,376,4.5,717,4.5
Mon, Nov 28 2011,2000,198,4,262,4.6,460,4.3
Mon, Nov 28 2011,2100,130,4.6,147,7.5,277,6.1
Mon, Nov 28 2011,2200,182,6,97,7.2,279,6.5
Mon, Nov 28 2011,2300,67,9,80,15,147,12.2
Mon, Nov 28 2011,2400,39,10.3,43,7,82,8.5
Tue, Nov 29 2011,0100,40,5,13,23.1,53,9.4
Tue, Nov 29 2011,0200,13,15.4,9,33.3,22,22.7
Tue, Nov 29 2011,0300,9,44.4,14,21.4,23,30.4
Tue, Nov 29 2011,0400,9,77.8,16,31.2,25,48
Tue, Nov 29 2011,0500,13,38.5,23,30.4,36,33.3
Tue, Nov 29 2011,0600,44,25,57,28.1,101,26.7
Tue, Nov 29 2011,0700,148,10.8,133,15.8,281,13.2
Tue, Nov 29 2011,0800,311,6.4,360,7.5,671,7
Tue, Nov 29 2011,0900,291,10,534,4.7,825,6.5
Tue, Nov 29 2011,1000,293,12.6,386,10.9,679,11.6
Tue, Nov 29 2011,1100,289,9.7,328,13.4,617,11.7
Tue, Nov 29 2011,1200,274,16.1,258,17.8,532,16.9
Tue, Nov 29 2011,1300,277,12.6,264,10.6,541,11.6
Tue, Nov 29 2011,1400,310,15.2,268,11.9,578,13.7
Tue, Nov 29 2011,1500,285,16.8,267,9.4,552,13.2
Tue, Nov 29 2011,1600,360,11.7,306,9.2,666,10.5
Tue, Nov 29 2011,1700,415,7,363,6.3,778,6.7
Tue, Nov 29 2011,1800,494,5.7,370,6.2,864,5.9
Tue, Nov 29 2011,1900,361,4.2,366,5.7,727,5
Tue, Nov 29 2011,2000,225,4.4,235,6,460,5.2
Tue, Nov 29 2011,2100,136,7.4,124,10.5,260,8.8
Tue, Nov 29 2011,2200,106,9.4,97,8.2,203,8.9
Tue, Nov 29 2011,2300,84,7.1,75,8,159,7.5
Tue, Nov 29 2011,2400,39,10.3,52,13.5,91,12.1
Wed, Nov 30 2011,0100,26,23.1,26,11.5,52,17.3
Wed, Nov 30 2011,0200,9,33.3,14,14.3,23,21.7
Wed, Nov 30 2011,0300,16,31.2,5,20,21,28.6
Wed, Nov 30 2011,0400,6,83.3,17,47.1,23,56.5
Wed, Nov 30 2011,0500,6,50,10,40,16,43.8
Wed, Nov 30 2011,0600,30,26.7,74,23,104,24
Wed, Nov 30 2011,0700,155,11,160,16.9,315,14
Wed, Nov 30 2011,0800,287,11.5,320,6.2,607,8.7
Wed, Nov 30 2011,0900,322,11.8,534,5.1,856,7.6
Wed, Nov 30 2011,1000,269,11.9,400,8.5,669,9.9
Wed, Nov 30 2011,1100,280,14.3,297,11.1,577,12.7
Wed, Nov 30 2011,1200,258,11.2,248,11.7,506,11.5
Wed, Nov 30 2011,1300,273,12.8,238,14.7,511,13.7
Wed, Nov 30 2011,1400,308,8.8,241,12,549,10.2
Wed, Nov 30 2011,1500,292,9.6,249,10,541,9.8
Wed, Nov 30 2011,1600,323,7.7,341,9.4,664,8.6
Wed, Nov 30 2011,1700,430,7.7,379,7.9,809,7.8
Wed, Nov 30 2011,1800,539,5.6,375,6.7,914,6
Wed, Nov 30 2011,1900,394,5.1,330,7.3,724,6.1
Wed, Nov 30 2011,2000,211,5.7,251,5.2,462,5.4
Wed, Nov 30 2011,2100,119,10.1,152,6.6,271,8.1
Wed, Nov 30 2011,2200,136,5.9,97,5.2,233,5.6
Wed, Nov 30 2011,2300,102,2.9,78,7.7,180,5
Wed, Nov 30 2011,2400,63,9.5,37,13.5,100,11
Thu, Dec 1 2011,0100,30,10,27,25.9,57,17.5
Thu, Dec 1 2011,0200,14,42.9,8,12.5,22,31.8
Thu, Dec 1 2011,0300,10,10,13,38.5,23,26.1
Thu, Dec 1 2011,0400,7,57.1,8,37.5,15,46.7
Thu, Dec 1 2011,0500,11,45.5,23,43.5,34,44.1
Thu, Dec 1 2011,0600,46,37,70,25.7,116,30.2
Thu, Dec 1 2011,0700,163,12.9,131,16,294,14.3
Thu, Dec 1 2011,0800,303,8.6,359,7,662,7.7
Thu, Dec 1 2011,0900,303,9.9,568,5.3,871,6.9
Thu, Dec 1 2011,1000,279,10.4,369,10.6,648,10.5
Thu, Dec 1 2011,1100,286,14,325,13.8,611,13.9
Thu, Dec 1 2011,1200,302,16.9,280,9.3,582,13.2
Thu, Dec 1 2011,1300,290,8.3,266,7.5,556,7.9
Thu, Dec 1 2011,1400,328,12.8,293,11.6,621,12.2
Thu, Dec 1 2011,1500,323,8.7,287,10.5,610,9.5
Thu, Dec 1 2011,1600,339,9.4,300,11.3,639,10.3
Thu, Dec 1 2011,1700,436,8.9,386,9.6,822,9.2
Thu, Dec 1 2011,1800,563,5.2,412,8,975,6.4
Thu, Dec 1 2011,1900,461,5,365,7.1,826,5.9
Thu, Dec 1 2011,2000,276,5.4,282,8.9,558,7.2
Thu, Dec 1 2011,2100,181,7.7,182,6.6,363,7.2
Thu, Dec 1 2011,2200,136,4.4,124,9.7,260,6.9
Thu, Dec 1 2011,2300,116,6.9,88,5.7,204,6.4
Thu, Dec 1 2011,2400,52,11.5,70,7.1,122,9
Fri, Dec 2 2011,0100,35,14.3,27,14.8,62,14.5
Fri, Dec 2 2011,0200,15,33.3,19,21.1,34,26.5
Fri, Dec 2 2011,0300,9,44.4,21,23.8,30,30
Fri, Dec 2 2011,0400,9,77.8,15,20,24,41.7
Fri, Dec 2 2011,0500,9,33.3,24,20.8,33,24.2
Fri, Dec 2 2011,0600,33,30.3,59,23.7,92,26.1
Fri, Dec 2 2011,0700,129,17.1,153,19.6,282,18.4
Fri, Dec 2 2011,0800,301,7.3,326,10.4,627,8.9
Fri, Dec 2 2011,0900,247,7.7,482,3.7,729,5.1
Fri, Dec 2 2011,1000,279,14.7,347,9.2,626,11.7
Fri, Dec 2 2011,1100,288,12.5,273,12.1,561,12.3
Fri, Dec 2 2011,1200,328,14,318,8.2,646,11.1
Fri, Dec 2 2011,1300,385,10.4,331,7.9,716,9.2
Fri, Dec 2 2011,1400,387,7,354,9,741,8
Fri, Dec 2 2011,1500,401,7.2,428,6.5,829,6.9
Fri, Dec 2 2011,1600,550,5.5,491,6.1,1041,5.8
Fri, Dec 2 2011,1700,591,5.1,570,4.9,1161,5
Fri, Dec 2 2011,1800,637,3.8,579,5.4,1216,4.5
Fri, Dec 2 2011,1900,564,3.5,449,4.9,1013,4.1
Fri, Dec 2 2011,2000,349,4.3,353,2.8,702,3.6
Fri, Dec 2 2011,2100,215,4.7,286,3.1,501,3.8
Fri, Dec 2 2011,2200,175,6.3,152,4.6,327,5.5
Fri, Dec 2 2011,2300,134,4.5,92,3.3,226,4
Fri, Dec 2 2011,2400,57,3.5,57,5.3,114,4.4
Sat, Dec 3 2011,0100,57,8.8,32,12.5,89,10.1
Sat, Dec 3 2011,0200,23,8.7,19,10.5,42,9.5
Sat, Dec 3 2011,0300,22,13.6,24,20.8,46,17.4
Sat, Dec 3 2011,0400,12,25,17,29.4,29,27.6
Sat, Dec 3 2011,0500,14,28.6,30,10,44,15.9
Sat, Dec 3 2011,0600,21,19,47,19.1,68,19.1
Sat, Dec 3 2011,0700,50,8,72,16.7,122,13.1
Sat, Dec 3 2011,0800,97,9.3,116,6.9,213,8
Sat, Dec 3 2011,0900,190,7.9,189,7.4,379,7.7
Sat, Dec 3 2011,1000,254,5.5,228,5.3,482,5.4
Sat, Dec 3 2011,1100,295,6.4,307,8.5,602,7.5
Sat, Dec 3 2011,1200,345,4.9,292,4.5,637,4.7
Sat, Dec 3 2011,1300,391,3.1,347,4,738,3.5
Sat, Dec 3 2011,1400,367,3,356,3.7,723,3.3
Sat, Dec 3 2011,1500,377,5.3,380,3.4,757,4.4
Sat, Dec 3 2011,1600,339,5.3,395,3.3,734,4.2
Sat, Dec 3 2011,1700,392,4.3,353,1.7,745,3.1
Sat, Dec 3 2011,1800,355,2.3,362,3.3,717,2.8
Sat, Dec 3 2011,1900,332,2.4,311,2.6,643,2.5
Sat, Dec 3 2011,2000,233,3,236,3.4,469,3.2
Sat, Dec 3 2011,2100,174,2.3,169,3.6,343,2.9
Sat, Dec 3 2011,2200,117,5.1,121,1.7,238,3.4
Sat, Dec 3 2011,2300,63,4.8,72,0,135,2.2
Sat, Dec 3 2011,2400,47,8.5,56,1.8,103,4.9
Sun, Dec 4 2011,0100,53,0,35,5.7,88,2.3
Sun, Dec 4 2011,0200,30,3.3,26,0,56,1.8
Sun, Dec 4 2011,0300,25,8,18,0,43,4.7
Sun, Dec 4 2011,0400,12,8.3,16,0,28,3.6
Sun, Dec 4 2011,0500,13,0,15,20,28,10.7
Sun, Dec 4 2011,0600,13,23.1,24,4.2,37,10.8
Sun, Dec 4 2011,0700,45,4.4,38,2.6,83,3.6
Sun, Dec 4 2011,0800,54,3.7,40,5,94,4.3
Sun, Dec 4 2011,0900,75,5.3,57,10.5,132,7.6
Sun, Dec 4 2011,1000,98,5.1,110,5.5,208,5.3
Sun, Dec 4 2011,1100,202,2.5,187,3.2,389,2.8
Sun, Dec 4 2011,1200,298,2,346,2.6,644,2.3
Sun, Dec 4 2011,1300,329,3.3,357,0.8,686,2
Sun, Dec 4 2011,1400,349,2.3,435,1.6,784,1.9
Sun, Dec 4 2011,1500,350,3.4,430,1.2,780,2.2
Sun, Dec 4 2011,1600,419,1.2,455,2.4,874,1.8
Sun, Dec 4 2011,1700,464,3,466,2.6,930,2.8
Sun, Dec 4 2011,1800,502,2,389,2.6,891,2.2
Sun, Dec 4 2011,1900,434,2.5,442,2,876,2.3
Sun, Dec 4 2011,2000,350,2.3,349,3.2,699,2.7
